Tier,Minutes,Return,ReturnPct,Hours
High Confidence (Pred > 3.5%),120,-0.005431093007467758,-0.5431093007467758,2.0
High Confidence (Pred > 3.5%),120,-0.04,-4.0,2.0
High Confidence (Pred > 3.5%),120,-0.04,-4.0,2.0
High Confidence (Pred > 3.5%),120,0.32174708438143146,32.17470843814315,2.0
High Confidence (Pred > 3.5%),120,-0.04,-4.0,2.0
High Confidence (Pred > 3.5%),120,0.07432533582314306,7.432533582314306,2.0
High Confidence (Pred > 3.5%),120,-0.005808325266214956,-0.5808325266214955,2.0
High Confidence (Pred > 3.5%),120,-0.04,-4.0,2.0
High Confidence (Pred > 3.5%),120,0.0901204819277109,9.01204819277109,2.0
High Confidence (Pred > 3.5%),120,0.17892720306513415,17.892720306513414,2.0
High Confidence (Pred > 3.5%),120,0.026773761713520774,2.677376171352077,2.0
High Confidence (Pred > 3.5%),120,-0.04,-4.0,2.0
High Confidence (Pred > 3.5%),120,-0.04,-4.0,2.0
High Confidence (Pred > 3.5%),120,0.19015889287544852,19.01588928754485,2.0
High Confidence (Pred > 3.5%),120,-0.04,-4.0,2.0
High Confidence (Pred > 3.5%),120,-0.03299725022914752,-3.299725022914752,2.0
High Confidence (Pred > 3.5%),120,0.09227381905524418,9.227381905524418,2.0
High Confidence (Pred > 3.5%),180,-0.04,-4.0,3.0
High Confidence (Pred > 3.5%),180,-0.04,-4.0,3.0
High Confidence (Pred > 3.5%),180,0.16170263361274606,16.170263361274607,3.0
High Confidence (Pred > 3.5%),180,0.00909090909090909,0.9090909090909091,3.0
High Confidence (Pred > 3.5%),180,-0.04,-4.0,3.0
High Confidence (Pred > 3.5%),180,-0.015801354401805936,-1.5801354401805936,3.0
High Confidence (Pred > 3.5%),180,0.10983112972902213,10.983112972902214,3.0
High Confidence (Pred > 3.5%),180,0.2522923528888098,25.22923528888098,3.0
High Confidence (Pred > 3.5%),180,-0.04,-4.0,3.0
High Confidence (Pred > 3.5%),180,-0.04,-4.0,3.0
High Confidence (Pred > 3.5%),180,0.20738732633005763,20.738732633005764,3.0
High Confidence (Pred > 3.5%),180,0.20065126376182352,20.065126376182352,3.0
High Confidence (Pred > 3.5%),180,-0.04,-4.0,3.0
High Confidence (Pred > 3.5%),180,0.05566502463054182,5.566502463054182,3.0
High Confidence (Pred > 3.5%),180,0.005890052356020933,0.5890052356020933,3.0
High Confidence (Pred > 3.5%),180,-0.04,-4.0,3.0
High Confidence (Pred > 3.5%),180,-0.04,-4.0,3.0
High Confidence (Pred > 3.5%),180,-0.04,-4.0,3.0
High Confidence (Pred > 3.5%),180,0.4703864623828035,47.03864623828035,3.0
High Confidence (Pred > 3.5%),180,-0.04,-4.0,3.0
High Confidence (Pred > 3.5%),180,0.10228299500030114,10.228299500030113,3.0
High Confidence (Pred > 3.5%),180,0.0019361084220715947,0.19361084220715946,3.0
High Confidence (Pred > 3.5%),180,-0.04,-4.0,3.0
High Confidence (Pred > 3.5%),180,0.07727228915662654,7.7272289156626535,3.0
High Confidence (Pred > 3.5%),180,0.18390804597701152,18.390804597701152,3.0
High Confidence (Pred > 3.5%),180,0.03815261044176709,3.815261044176709,3.0
High Confidence (Pred > 3.5%),180,-0.04,-4.0,3.0
High Confidence (Pred > 3.5%),180,-0.04,-4.0,3.0
High Confidence (Pred > 3.5%),180,0.13762173244490017,13.762173244490016,3.0
High Confidence (Pred > 3.5%),180,-0.04,-4.0,3.0
High Confidence (Pred > 3.5%),180,0.0027497708524289056,0.27497708524289055,3.0
High Confidence (Pred > 3.5%),180,0.11569255404323461,11.569255404323462,3.0
High Confidence (Pred > 3.5%),240,-0.04,-4.0,4.0
High Confidence (Pred > 3.5%),240,-0.04,-4.0,4.0
High Confidence (Pred > 3.5%),240,0.1221496938350872,12.21496938350872,4.0
High Confidence (Pred > 3.5%),240,-0.0195454545454546,-1.95454545454546,4.0
High Confidence (Pred > 3.5%),240,-0.04,-4.0,4.0
High Confidence (Pred > 3.5%),240,0.011286681715575581,1.1286681715575582,4.0
High Confidence (Pred > 3.5%),240,,,4.0
High Confidence (Pred > 3.5%),240,0.24377014154722693,24.377014154722694,4.0
High Confidence (Pred > 3.5%),240,-0.04,-4.0,4.0
High Confidence (Pred > 3.5%),240,-0.04,-4.0,4.0
High Confidence (Pred > 3.5%),240,0.23364961030159279,23.36496103015928,4.0
High Confidence (Pred > 3.5%),240,0.24732516669251042,24.73251666925104,4.0
High Confidence (Pred > 3.5%),240,-0.04,-4.0,4.0
High Confidence (Pred > 3.5%),240,0.05566502463054182,5.566502463054182,4.0
High Confidence (Pred > 3.5%),240,0.003272251308900454,0.3272251308900454,4.0
High Confidence (Pred > 3.5%),240,-0.04,-4.0,4.0
High Confidence (Pred > 3.5%),240,-0.04,-4.0,4.0
High Confidence (Pred > 3.5%),240,-0.04,-4.0,4.0
High Confidence (Pred > 3.5%),240,0.42545163503315797,42.5451635033158,4.0
High Confidence (Pred > 3.5%),240,-0.04,-4.0,4.0
High Confidence (Pred > 3.5%),240,0.11234262996205034,11.234262996205034,4.0
High Confidence (Pred > 3.5%),240,0.015488867376573102,1.5488867376573103,4.0
High Confidence (Pred > 3.5%),240,-0.04,-4.0,4.0
High Confidence (Pred > 3.5%),240,0.07727228915662654,7.7272289156626535,4.0
High Confidence (Pred > 3.5%),240,0.12758620689655178,12.758620689655178,4.0
High Confidence (Pred > 3.5%),240,0.0036813922356090842,0.36813922356090845,4.0
High Confidence (Pred > 3.5%),240,-0.04,-4.0,4.0
High Confidence (Pred > 3.5%),240,-0.04,-4.0,4.0
High Confidence (Pred > 3.5%),240,0.09687339825730397,9.687339825730398,4.0
High Confidence (Pred > 3.5%),240,-0.04,-4.0,4.0
High Confidence (Pred > 3.5%),240,0.03253895508707612,3.253895508707612,4.0
High Confidence (Pred > 3.5%),240,0.09807846277021615,9.807846277021614,4.0
High Confidence (Pred > 3.5%),360,-0.04,-4.0,6.0
High Confidence (Pred > 3.5%),360,-0.04,-4.0,6.0
High Confidence (Pred > 3.5%),360,0.12894596040663456,12.894596040663457,6.0
High Confidence (Pred > 3.5%),360,,,6.0
High Confidence (Pred > 3.5%),360,-0.04,-4.0,6.0
High Confidence (Pred > 3.5%),360,0.0237020316027087,2.37020316027087,6.0
High Confidence (Pred > 3.5%),360,,,6.0
High Confidence (Pred > 3.5%),360,0.2595922727677379,25.959227276773788,6.0
High Confidence (Pred > 3.5%),360,-0.04,-4.0,6.0
High Confidence (Pred > 3.5%),360,-0.04,-4.0,6.0
High Confidence (Pred > 3.5%),360,0.2370382921043714,23.703829210437142,6.0
High Confidence (Pred > 3.5%),360,0.23079547216622723,23.07954721662272,6.0
High Confidence (Pred > 3.5%),360,-0.04,-4.0,6.0
High Confidence (Pred > 3.5%),360,0.07290640394088672,7.290640394088673,6.0
High Confidence (Pred > 3.5%),360,0.006871727748691011,0.6871727748691011,6.0
High Confidence (Pred > 3.5%),360,-0.04,-4.0,6.0
High Confidence (Pred > 3.5%),360,-0.04,-4.0,6.0
High Confidence (Pred > 3.5%),360,-0.04,-4.0,6.0
High Confidence (Pred > 3.5%),360,0.542190715755774,54.2190715755774,6.0
High Confidence (Pred > 3.5%),360,-0.04,-4.0,6.0
High Confidence (Pred > 3.5%),360,0.09915065357508572,9.915065357508572,6.0
High Confidence (Pred > 3.5%),360,0.02274927395934167,2.2749273959341667,6.0
High Confidence (Pred > 3.5%),360,-0.04,-4.0,6.0
High Confidence (Pred > 3.5%),360,0.06987951807228912,6.987951807228912,6.0
High Confidence (Pred > 3.5%),360,0.15555555555555564,15.555555555555564,6.0
High Confidence (Pred > 3.5%),360,0.054216867469879436,5.421686746987944,6.0
High Confidence (Pred > 3.5%),360,-0.04,-4.0,6.0
High Confidence (Pred > 3.5%),360,-0.04,-4.0,6.0
High Confidence (Pred > 3.5%),360,0.11426960533059978,11.426960533059978,6.0
High Confidence (Pred > 3.5%),360,-0.04,-4.0,6.0
High Confidence (Pred > 3.5%),360,0.031159486709440878,3.115948670944088,6.0
High Confidence (Pred > 3.5%),360,0.09807846277021615,9.807846277021614,6.0
